ParentFile,Filename,shimmerLocaldB_sma3nz_stddevNorm,loudness_sma3_percentile20.0,F3amplitudeLogRelF0_sma3nz_amean,loudness_sma3_percentile50.0,loudness_sma3_amean,F2amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,F2amplitudeLogRelF0_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F1amplitudeLogRelF0_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_pctlrange0.2,alphaRatioV_sma3nz_stddevNorm,StddevUnvoicedSegmentLength,loudness_sma3_stddevNorm,loudness_sma3_percentile80.0,shimmerLocaldB_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,HNRdBACF_sma3nz_amean,slopeV500.1500_sma3nz_amean,loudness_sma3_meanRisingSlope,alphaRatioV_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F1amplitudeLogRelF0_sma3nz_stddevNorm
gemaps_part_hungry.csv,1580c22a10c5b6a811b8808893e123ac_Hungry_202_male_180628_147001.wav_features_GeMAPSv01a.csv,0.6321146,0.1032492,-95.63002,0.4181416,0.5956442,-90.62966,-1.012726,0.438,-1.121584,46.31261,-100.5826,2.538506,0.890844,0.6306948,0.8846053,1.206519,0.7145092,0.08086024,45.44741,9.074012,0.01920952,3.010843,7.394825,43.7741,-0.9786905
gemaps_part_hungry.csv,1bb6e99648d74cf0b369844a4e4a351c_Hungry_507_male_180611_109066.wav_features_GeMAPSv01a.csv,0.7399049,0.06787807,-119.7004,0.14722,0.4222097,-123.979,-0.7740467,0.33125,-0.7468233,59.91225,-140.5163,14.35985,-3.360609,0.2456338,1.573972,0.5483221,1.281079,0.1760918,49.41396,7.2074,0.009482007,3.719542,-2.676531,45.5524,-0.6694193
gemaps_part_hungry.csv,dd7e5094f17d3b46056b7f2266124355_Hungry_200_male_180710_221453.wav_features_GeMAPSv01a.csv,1.111172,0.3233918,-51.83139,1.426854,1.693971,-50.22161,-1.699639,0.1757143,-1.774819,49.30013,-48.72711,4.214859,1.093492,0.1720346,0.7867506,3.056808,0.6513199,0.06294404,47.33352,11.78691,0.02709229,14.29024,6.563956,45.08527,-1.905291
gemaps_part_hungry.csv,bfbe92f02c1976ba4e0176240740d44e_Hungry_72_male_180727_264019.wav_features_GeMAPSv01a.csv,1.285639,0.1786565,-72.00901,2.098623,1.951796,-69.67121,-1.263105,0.157,-1.329892,48.8355,-86.84872,3.14595,16.84048,0.1014938,0.7702069,3.61167,0.8217968,0.1774097,46.78727,10.26566,0.004265808,9.542946,0.7418154,45.68955,-1.078358
gemaps_part_hungry.csv,354eb95ca93cdce8209b4d06f27bc3f1_Hungry_119_male_180619_132533.wav_features_GeMAPSv01a.csv,0.4674888,0.2286556,-100.0207,0.3917087,0.3757362,-101.6871,-0.8307884,0.1616667,-0.8088008,54.77536,-158.2247,1.93174,-0.3718999,0.104629,0.4293928,0.4754383,1.303389,0.09351905,53.68435,10.02491,-0.03281907,2.022015,-14.38454,52.84362,-0.4730324
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180628_146923.wav_features_GeMAPSv01a.csv,0.6787812,0.1267676,-133.2792,0.2839613,0.4841539,-132.9032,-0.6564933,0.2533333,-0.6610739,48.36114,-138.2256,3.308449,-5.648364,0.1819951,0.9147648,0.8648297,1.346914,0.06401038,45.90235,6.281795,0.004778658,10.83733,-1.112095,45.05269,-0.6653109
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180803_273998.wav_features_GeMAPSv01a.csv,0.7054589,0.4615769,-61.20784,1.612963,1.582727,-59.70124,-1.463621,0.282,-1.515357,47.17538,-67.32882,3.184746,2.843866,0.1220492,0.6625129,2.675609,0.6827322,0.04036767,45.97716,8.354908,0.01203291,7.999331,3.654003,43.99064,-1.416943
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180621_135480.wav_features_GeMAPSv01a.csv,0.6702114,0.3560784,-75.2925,1.750717,1.516293,-81.65463,-1.162965,0.14,-1.015442,53.46498,-88.67136,7.37851,-4.902883,0.05892985,0.5682127,2.320596,1.09045,0.09918836,49.29698,6.292645,-0.01338905,18.06346,-1.743957,46.08647,-1.07346
gemaps_part_hungry.csv,8a9b061ec748ef97a19b1f4c7f6de1dc_Hungry_66_male_180516_15202.wav_features_GeMAPSv01a.csv,0.828728,0.1462037,-108.659,0.3777803,0.6741207,-108.3655,-0.9055917,0.6525,-0.9144487,47.40205,-147.6417,2.269226,9.832991,0.356467,0.873993,1.263571,1.453074,0.03838706,46.56677,4.493015,0.01269426,2.875539,0.4510508,45.13283,-0.6048203
gemaps_part_hungry.csv,047083f5115d9f1560547a7773cdb4dc_Hungry_62_female_180621_136011.wav_features_GeMAPSv01a.csv,0.7536057,0.08789627,-91.66069,0.3832524,0.5229042,-92.58595,-1.013045,0.3283333,-0.9946952,49.45839,-90.50156,4.039982,-0.6307734,0.2638445,0.8891709,1.001017,0.9542325,0.07879698,48.2459,10.67378,-0.004777294,4.392907,-10.13934,45.41841,-1.117747
gemaps_part_hungry.csv,5cb772aeace43bcb04356a611c5cddc2_Hungry_72_female_180611_111226.wav_features_GeMAPSv01a.csv,0.8080527,0.6371275,-25.96225,2.327979,2.026032,-29.44569,-3.135756,0.2,-2.717017,49.91998,-41.74632,4.029236,0.7018098,0.1858763,0.6116146,3.283588,0.8915111,0.08580322,48.6566,7.686789,0.02081539,14.59465,12.16729,45.89075,-2.082734
gemaps_part_hungry.csv,f761bc8d357d1057af08c112fa57dab8_Hungry_104_male_180615_126833.wav_features_GeMAPSv01a.csv,0.859538,0.1747995,-73.60822,2.836864,2.199985,-74.36354,-1.348739,0.366,-1.330775,47.79348,-91.97506,3.683113,0.5940527,0.3763828,0.6152816,3.405276,1.434575,0.08529602,45.84337,4.324915,0.01452113,16.99098,11.69405,44.11037,-1.006738
gemaps_part_hungry.csv,9003bc108ae81c74346c54a2625c3e60_Hungry_48_male_180604_79752.wav_features_GeMAPSv01a.csv,0.7844958,0.2370832,-76.54893,1.456621,1.550589,-75.94479,-1.234447,0.1590909,-1.2503,52.89346,-99.48415,6.459846,2.033351,0.1473681,0.7639686,2.761539,1.190615,0.07610335,48.50414,6.958751,0.01106275,18.54961,4.674341,46.43361,-1.014832
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180612_115860.wav_features_GeMAPSv01a.csv,0.9198844,0.4825041,-79.47913,1.714138,1.731745,-78.57883,-1.167899,0.1955556,-1.192235,47.29274,-82.27692,5.161392,5.681994,0.1631707,0.6897099,2.729983,1.327883,0.09639218,43.9464,6.506126,0.001848638,13.47355,2.14705,42.13134,-1.191196
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180907_318852.wav_features_GeMAPSv01a.csv,0.4911525,0.1551735,-145.0124,0.4162551,0.6575841,-143.2724,-0.6127378,0.585,-0.6385219,47.68678,-153.4486,10.17537,2.156692,0.3849134,1.079627,0.9353253,0.584267,0.1437875,45.05554,6.783679,0.0259342,2.270154,3.917176,37.51141,-0.5543456
gemaps_part_hungry.csv,bbcfbe349538558813112aa5e073e5b0_Hungry_34_female_180614_122500.wav_features_GeMAPSv01a.csv,0.7454271,0.7151704,-38.61783,1.951882,1.767108,-35.09656,-1.993882,0.1257143,-2.24852,52.18869,-52.941,2.173809,0.4609303,0.06715805,0.4640231,2.410274,0.7210129,0.03412909,50.96873,10.96303,0.0106038,7.279243,9.596156,50.01488,-1.767791
gemaps_part_hungry.csv,f1eebd8d601f32b7c91dfcb49d70b1f5_Hungry_42_male_180712_227030.wav_features_GeMAPSv01a.csv,0.5902243,0.1367581,-169.5712,0.2931151,0.4116209,-168.9598,-0.3749323,0.2828571,-0.3833176,48.05557,-174.9876,5.435822,-0.9634604,0.2115396,0.854422,0.6224981,1.769517,0.08563983,44.93039,5.541938,-0.006734806,10.68457,-7.148149,42.61975,-0.3563196
gemaps_part_hungry.csv,2c35ccd460c63aeabdeb76a6d7a8cb0e_Hungry_218_male_180528_55215.wav_features_GeMAPSv01a.csv,0.7269047,0.08462177,-155.0333,0.273715,0.5798699,-154.4477,-0.4945714,0.44375,-0.503097,54.76997,-159.0362,18.26664,-2.164453,0.3668766,1.144109,1.016475,1.653621,0.2362065,47.06764,4.060824,-0.000265564,9.544724,-5.403945,36.50333,-0.5054178
gemaps_part_hungry.csv,ba8086c15650d9ccc4eb690aa40f683b_Hungry_129_male_180625_140585.wav_features_GeMAPSv01a.csv,0.4832975,0.7226158,-57.63387,1.419143,1.742402,-52.88028,-1.606409,0.09928571,-1.846343,58.23172,-102.6165,10.50498,0.4675247,0.08531155,0.6044917,2.980378,1.50647,0.1004459,54.03283,3.904609,0.0412458,15.92436,18.51949,47.72674,-1.022828
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180702_180963.wav_features_GeMAPSv01a.csv,0.6094136,0.142774,-92.55207,0.8043041,0.7604963,-93.52348,-0.9765888,0.1633333,-0.9649338,51.33053,-102.3023,6.348148,-2.016769,0.1632653,0.6585466,1.234697,1.158982,0.1241241,47.71226,7.467955,-0.004741934,8.023376,-3.925555,44.98238,-0.9966013
gemaps_part_hungry.csv,7c89c1b2ded6b4c804f722fcf02a6a31_Hungry_164_female_180603_77816.wav_features_GeMAPSv01a.csv,0.9037428,0.318334,-91.39561,1.311707,1.438012,-89.64771,-1.029974,0.1592308,-1.070297,49.02576,-95.23794,5.861271,2.15116,0.1614102,0.7299697,2.543315,0.9558451,0.08620602,46.81096,8.019031,0.01293284,11.53904,3.714543,43.16449,-1.03382
gemaps_part_hungry.csv,0224b69320e99efc8c158594b7186dd0_Hungry_66_male_180826_306432.wav_features_GeMAPSv01a.csv,0.8701251,0.02882836,-97.81909,0.3012146,0.2938872,-91.64671,-1.00767,0.3783333,-1.148531,56.34647,-121.2243,9.695969,2.098628,0.254782,0.872558,0.5216618,0.5703973,0.1086157,52.08683,11.0009,0.01786733,2.246519,9.193516,46.6505,-0.8318932
gemaps_part_hungry.csv,ea69d648a9cd97b93415468dee0b53a0_Hungry_NO-AGE_male_180605_83094.wav_features_GeMAPSv01a.csv,1.013413,0.1252982,-134.2393,0.290657,0.4410074,-131.3346,-0.6284439,0.2727273,-0.6733146,44.89024,-136.5018,4.332623,-1.369235,0.2556664,0.8609059,0.7031053,0.8087648,0.1397587,43.96225,9.529439,0.001362061,6.356387,-4.976508,40.55762,-0.659731
gemaps_part_hungry.csv,059d02bc31f456c31f30b0d02b6e9514_Hungry_62_male_180703_185965.wav_features_GeMAPSv01a.csv,0.625843,0.3351721,-34.64707,0.9059365,1.133157,-32.16581,-2.247835,0.081,-2.496439,52.36621,-48.69419,5.841953,0.8022961,0.05467175,0.7389078,2.028166,1.336193,0.09617411,48.12576,5.393338,0.02802039,5.101043,11.48564,46.52426,-1.748955
gemaps_part_hungry.csv,ffc49d54a1ae6414e3246fe7e99aefd4_Hungry_458_male_180615_126466.wav_features_GeMAPSv01a.csv,0.5017175,0.5891706,-66.8611,1.822666,1.755486,-58.6745,-1.28388,0.09142857,-1.567128,59.71774,-110.7591,13.24242,2.223049,0.08262282,0.5974541,2.801346,2.033648,0.1157767,55.67789,2.835955,0.00880379,16.63514,9.489718,46.47533,-0.9182039
gemaps_part_hungry.csv,814e66c4f3c88b6f43a10180ab97be0c_Hungry_NO-AGE_NO-GENDER_180516_15396.wav_features_GeMAPSv01a.csv,0.5524929,0.1729135,-104.4294,0.4346777,0.5945293,-102.7361,-0.9308085,0.6075,-0.9621132,45.4621,-107.9314,2.103333,1.508793,0.5995988,0.9307746,0.7656638,0.774478,0.04659083,44.42056,8.742537,0.02182583,8.792732,4.303552,43.35876,-0.9118029
gemaps_part_hungry.csv,066a69f0741649286286daa68b557338_Hungry_79_male_180705_199472.wav_features_GeMAPSv01a.csv,0.5202076,0.2656428,-89.03704,1.344855,1.597599,-88.71698,-1.181846,0.28625,-1.193445,51.67793,-111.3204,4.404388,0.2642719,0.2731729,0.7653965,2.98396,1.586619,0.09443407,48.86976,1.995269,0.02974925,12.01002,17.79567,47.27354,-0.9107348
gemaps_part_hungry.csv,e90323f90f52648cb2233cb43982502e_Hungry_34_male_180603_79476.wav_features_GeMAPSv01a.csv,0.6651832,0.5775804,-51.64443,1.880953,1.841575,-53.69672,-1.635917,0.22,-1.5436,48.07835,-51.59149,2.855511,7.717092,0.1313012,0.6012121,2.949285,0.8796279,0.0529017,47.05501,8.80842,0.003241032,14.18335,1.366985,45.22284,-1.743625
gemaps_part_hungry.csv,5d88d0759d3d76d30546a16ba52a541e_Hungry_59_female_180712_225507.wav_features_GeMAPSv01a.csv,0.7429832,0.1644844,-129.5637,0.2694252,0.5940139,-125.9077,-0.6771439,0.3266667,-0.7339315,48.76637,-130.8914,3.328426,-18.0192,0.1772005,1.263893,0.7986702,0.9200725,0.0487079,47.38611,8.660533,0.01720914,0.4081132,-0.5804483,45.43794,-0.684009
gemaps_part_hungry.csv,2d35e1ff1081ce4be156a0e7dc7c3d1a_Hungry_110_female_180814_288411.wav_features_GeMAPSv01a.csv,0.5210802,0.3384257,-61.42381,0.6810042,0.636506,-60.60703,-1.435784,0.274,-1.459654,45.96484,-66.85181,1.861515,86.38517,0.2579612,0.4645598,0.8789447,0.8752076,0.02959247,45.46482,8.278717,0.003727835,2.67377,0.08944307,44.10332,-1.398112
gemaps_part_hungry.csv,f42ed2484a3874395e126eed830caa21_Hungry_93_male_180705_199408.wav_features_GeMAPSv01a.csv,0.6781325,0.3650291,-73.10818,1.172572,1.22179,-72.77717,-1.190636,0.1006667,-1.196107,50.99448,-86.49981,12.05091,95.40488,0.09868919,0.5980909,1.97399,1.256308,0.1477123,48.27434,3.996781,-0.008177679,8.314153,0.1088233,38.94357,-1.091967
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180924_333054.wav_features_GeMAPSv01a.csv,0.9323145,0.6259024,-62.12451,3.134872,2.849822,-58.18608,-1.388353,0.127,-1.530351,51.58751,-68.0648,8.791405,0.9630046,0.1041201,0.6260163,4.612946,1.182258,0.114462,49.78274,5.533672,0.0105043,30.70376,6.629242,42.7961,-1.50083
gemaps_part_hungry.csv,67d26a3610f5e3d60a50ae76f2f7c3e3_Hungry_20_male_180717_241505.wav_features_GeMAPSv01a.csv,0.6282834,0.08581997,-91.62923,1.018528,1.266829,-89.43232,-1.152491,0.452,-1.207283,51.45311,-110.7471,3.644436,0.4364754,0.4862674,0.88695,2.447686,1.36211,0.0537472,49.07404,2.747444,0.02062259,4.801294,21.18192,47.80867,-0.8858215
gemaps_part_hungry.csv,98099993646740a2759ad1b5893d5517_Hungry_143_male_180716_235282.wav_features_GeMAPSv01a.csv,0.4982173,0.3871682,-129.1513,1.162902,1.235823,-130.4255,-0.7192846,0.202,-0.699697,56.91711,-157.8874,9.393509,1.632562,0.1547557,0.6811482,1.983126,1.775672,0.08720449,53.10699,3.014258,0.009025822,12.99571,8.790817,47.5236,-0.4884713
gemaps_part_hungry.csv,4bc54778e9dd0252a87a6f9ba777c49a_Hungry_94_male_180704_196335.wav_features_GeMAPSv01a.csv,0.9382731,0.1707357,-102.7466,0.3913305,0.8120177,-100.2758,-0.9384893,0.34,-0.9853718,44.39174,-109.1921,2.950676,3.946335,0.2019901,0.8991129,1.722663,0.6375607,0.1491628,43.63355,10.57261,0.01250991,5.210375,2.707819,41.44106,-0.9156869
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180607_93672.wav_features_GeMAPSv01a.csv,0.5292278,0.2869853,-133.2177,0.4312332,0.7104821,-133.6094,-0.7050807,0.5383333,-0.7014297,48.9013,-140.6233,4.008102,7.309661,0.4560488,0.728417,1.190024,1.162716,0.07968499,47.43664,5.396669,-0.000438548,5.524606,0.8711783,44.8932,-0.669143
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180525_36021.wav_features_GeMAPSv01a.csv,0.5140982,0.0519952,-166.9038,0.08229896,0.1496478,-164.5681,-0.4323228,0.4455556,-0.4660519,49.86324,-185.6259,5.875839,1.497091,0.261156,0.9929885,0.2167801,1.431035,0.1214816,47.98907,3.402767,0.04002238,2.605546,7.877814,43.9874,-0.2833648
gemaps_part_hungry.csv,25cfdaa5023ce5d051f85af90f2efb70_Hungry_126_male_180704_196251.wav_features_GeMAPSv01a.csv,0.8135659,0.07315511,-105.054,0.2590492,0.4826915,-104.5922,-0.9294832,0.82,-0.9371669,44.6552,-105.9907,1.605484,-2.106038,0.816129,0.8960376,0.9127195,0.5005247,0.02364432,43.95915,13.77157,-0.003950653,1.823348,-3.618503,43.04972,-0.9883696
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180527_46793.wav_features_GeMAPSv01a.csv,0.7705688,0.1514319,-108.5139,0.3106334,0.5841944,-108.3158,-0.870578,0.3075,-0.8853216,53.45945,-132.8684,5.848434,3.328562,0.2763037,0.8764825,1.153509,1.077731,0.1154075,51.19781,8.058684,0.002272435,5.752454,2.873152,47.61102,-0.7069312
gemaps_part_hungry.csv,2d4a66923ae4504cc06b2862f6879ce8_Hungry_82_female_180803_274235.wav_features_GeMAPSv01a.csv,0.7170305,0.2317174,-115.4557,0.4311177,1.115858,-117.3499,-0.872241,0.568,-0.8392833,47.53428,-126.0425,2.519932,0.7982281,0.458144,0.9177734,2.230985,1.016994,0.09845038,46.43097,5.58423,0.01891176,10.37197,9.068862,45.01435,-0.781998
gemaps_part_hungry.csv,cad6e969997e38e971f5a70adc886438_Hungry_23_male_180628_147765.wav_features_GeMAPSv01a.csv,1.044715,0.5109906,-64.53068,1.349632,1.347125,-62.27213,-1.329846,0.2283333,-1.397954,49.16603,-60.3756,4.991261,-6.640011,0.1317089,0.6294637,2.088872,0.6422759,0.0727283,47.01378,11.41634,0.006822391,9.933077,-1.406885,44.17477,-1.539801
gemaps_part_hungry.csv,653d01815095fe5953bb10abf96b1a67_Hungry_60_female_180802_272484.wav_features_GeMAPSv01a.csv,0.6526598,0.3205094,-51.58377,0.7128735,0.9750723,-47.58891,-1.436967,0.11375,-1.615018,57.22252,-61.61167,9.59935,-2.60559,0.08045767,0.8758405,1.416762,0.9060051,0.1085517,50.72815,10.01234,-0.002007232,8.438046,-2.875554,47.62317,-1.447273
gemaps_part_hungry.csv,63cbbcec699d4c29828e88280447347f_Hungry_130_male_180609_98196.wav_features_GeMAPSv01a.csv,0.4847645,0.1613899,-155.8663,0.2461538,0.3704297,-155.1862,-0.4789214,0.2769231,-0.4883498,50.56351,-161.8912,3.870312,-0.9904481,0.2367532,0.8740585,0.5024735,1.403308,0.1797456,48.79298,5.20246,-0.006570992,10.76239,-5.994234,46.6932,-0.4749235
gemaps_part_hungry.csv,90cb74b11f0a7db7c6187b52ded657b4_Hungry_130_female_180724_259650.wav_features_GeMAPSv01a.csv,0.1562193,0.5201984,-197.0229,0.7471951,0.8634262,-197.0211,-0.1210121,1.2,-0.1206455,51.75512,-199.9169,36.83461,-2.029212,0.3436568,0.4761287,1.194031,1.014306,0.4203084,51.50065,4.266543,-0.001924094,3.983588,-6.597681,14.92052,-0.05773288
gemaps_part_hungry.csv,73c8a1b8d5d3151bad1d88e1fcf28bf5_Hungry_184_female_180720_250644.wav_features_GeMAPSv01a.csv,0.7166682,0.8588864,-84.88749,1.847996,1.654714,-84.41858,-1.047018,0.352,-1.05647,48.45905,-78.8946,1.291882,-0.2763142,0.1782582,0.5220849,2.541176,0.7370451,0.07379674,47.92519,10.47178,-0.02228906,5.883635,-11.91104,47.16717,-1.225162
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180918_328487.wav_features_GeMAPSv01a.csv,0.5094358,0.5923951,-82.33326,1.633185,1.566653,-87.40809,-1.260716,0.3028571,-1.16008,56.91673,-185.822,3.250496,0.7047389,0.2101506,0.5516695,2.365356,0.6866584,0.0861115,55.15399,9.012363,0.01259335,7.109942,10.30471,53.66624,-0.2651536
gemaps_part_hungry.csv,9ac86afaad08123cc7b3c9e9a46c7dc5_Hungry_12_male_180801_271075.wav_features_GeMAPSv01a.csv,0.6053926,0.1511111,-107.5121,0.3330365,0.6448805,-104.5141,-0.8382943,0.1526667,-0.8859973,50.23632,-113.3797,35.03394,15.29136,0.155712,0.8752289,1.32752,1.312661,0.3576216,48.70524,4.795273,0.02539242,8.161173,0.8984641,15.20239,-0.8172232
gemaps_part_hungry.csv,2baf47ceb576bab8511a2df28b2ba286_Hungry_17_male_180727_263328.wav_features_GeMAPSv01a.csv,0.4911468,0.242456,-98.23755,0.4457315,1.019827,-92.61466,-0.9725778,0.2027273,-1.086059,51.72276,-152.2799,3.969322,1.291253,0.3608599,1.006715,1.664495,0.9712278,0.07188448,49.11356,6.841302,0.02704749,4.724328,7.083004,47.75344,-0.5516232
gemaps_part_hungry.csv,7ec4a750fbe7351ff5a75ac6b5ac19e8_Hungry_47_male_180718_246718.wav_features_GeMAPSv01a.csv,1.157559,0.1816022,-131.1107,0.6551513,0.9490309,-130.3157,-0.67693,0.602,-0.6886016,50.29086,-133.7585,4.49662,-0.5439429,0.4675211,0.9285995,1.806131,0.7531114,0.05357767,48.00092,9.898531,-0.005201614,14.27668,-5.802244,45.79424,-0.6998824
gemaps_part_hungry.csv,464563d35f2208620b1b98134d7289a6_Hungry_144_male_180925_334457.wav_features_GeMAPSv01a.csv,0.4980325,0.4459415,-47.78988,1.317618,1.119292,-51.90967,-1.974752,0.335,-1.769102,51.04695,-111.5553,3.215271,0.5810965,0.2001874,0.5066099,1.595074,0.9965686,0.08083409,49.94793,6.753328,0.01481456,6.165245,9.529119,47.83168,-0.9343679
gemaps_part_hungry.csv,e25d2ad6cb085d90643bef812f365269_Hungry_56_male_180814_288428.wav_features_GeMAPSv01a.csv,0.8323347,0.2032038,-119.2713,0.450056,0.5794367,-116.8968,-0.7790645,0.3928571,-0.818198,46.1817,-130.351,6.686741,-2.069887,0.2384302,0.7215895,0.9580879,0.7265872,0.1256095,45.11252,7.269984,0.008698023,3.802443,-2.74109,39.49496,-0.7223772
gemaps_part_hungry.csv,950b25c8064708926f7bbd8385512d51_Hungry_74_male_180716_235314.wav_features_GeMAPSv01a.csv,0.9791429,0.1957579,-138.7572,0.7584923,0.7976804,-137.0228,-0.6189919,0.32,-0.6417156,51.70614,-141.552,14.09831,-1.752387,0.3466699,0.7819579,1.301575,0.9220241,0.1916834,45.0654,7.19635,-0.01158307,5.433816,-5.122972,37.60783,-0.6426011
gemaps_part_hungry.csv,2836594566d39b869fa19db035eb2436_Hungry_NO-AGE_NO-GENDER_180824_304091.wav_features_GeMAPSv01a.csv,0.715786,0.1281366,-116.5689,0.1745192,0.3736239,-114.1675,-0.6815337,0.14125,-0.7169557,44.77391,-113.9268,31.58159,-0.5283438,0.1222638,1.021631,0.614434,1.307422,0.6848589,13.56078,1.080892,0.000383085,13.16994,-15.00779,13.19232,-0.7717214
gemaps_part_hungry.csv,11ba002dbeafc3bbf5d8dbe67946f956_Hungry_79_female_180627_143356.wav_features_GeMAPSv01a.csv,0.9214547,0.08428626,-188.3444,0.1014655,0.1263645,-187.9154,-0.2275823,0.902,-0.2359507,58.26585,-195.8845,10.71928,-0.4755355,0.5486128,0.5638838,0.1497115,1.267822,0.09743192,55.90227,13.47689,-0.002517765,1.506003,-13.98553,47.54656,-0.1483501
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180816_293905.wav_features_GeMAPSv01a.csv,1.087988,0.1485536,-100.9709,0.7826956,0.9662845,-94.76588,-0.8550174,0.2277778,-0.9672447,49.53493,-94.60522,8.142784,-0.9651685,0.2223999,0.8751926,1.585425,0.8575193,0.1265516,46.17962,10.46502,-0.01053667,9.049535,-8.668411,41.39215,-1.053036
gemaps_part_hungry.csv,be4240f7599cf5d4ff40fb7969dbef73_Hungry_21_female_180706_205167.wav_features_GeMAPSv01a.csv,0.8169351,0.08589403,-86.95879,0.6260418,0.9129497,-86.47372,-1.093086,0.2111111,-1.108076,50.73072,-95.75105,3.181831,1.219648,0.2337826,0.935291,1.943112,0.7026191,0.07341394,48.36222,11.05252,0.02814386,7.086746,7.353479,47.54889,-1.031773
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180606_89235.wav_features_GeMAPSv01a.csv,0.9258986,0.3408317,-84.44563,0.7205873,0.688071,-76.70588,-0.862735,0.225,-1.01411,52.88948,-111.8465,2.592117,-0.3182949,0.1333854,0.4670236,0.9972596,0.4440469,0.1868653,51.65093,15.34656,-0.02955408,8.291059,-15.96858,50.29736,-0.8151894
gemaps_part_hungry.csv,ab9afce2d53a60966795f86161672d47_Hungry_174_male_180717_241900.wav_features_GeMAPSv01a.csv,0.6756409,0.162019,-110.0793,0.4894106,0.7172325,-109.9574,-0.7791856,0.1730769,-0.780337,50.67126,-108.6819,4.05164,-1.002121,0.1544411,0.9846899,1.124224,0.8676,0.20137,49.07551,8.954384,-0.01639852,12.65194,-8.831363,46.61962,-0.8548946
gemaps_part_hungry.csv,92e2ef4260901dcd95ec1f2312887f74_Hungry_72_male_180707_210235.wav_features_GeMAPSv01a.csv,0.9346359,0.3048228,-66.3679,1.175807,1.052611,-61.11784,-1.220723,0.124,-1.376038,51.52908,-66.54298,1.925274,-4.653405,0.07017121,0.6297801,1.741653,0.6420686,0.06456449,50.43367,12.44769,-0.006198958,7.332495,-1.853419,49.60381,-1.396254
gemaps_part_hungry.csv,NO-EMAIL_Hungry_NO-AGE_NO-GENDER_180713_229225.wav_features_GeMAPSv01a.csv,0.5420226,0.06924298,-141.8004,0.1873109,0.1896509,-139.969,-0.6191258,0.5583333,-0.6467552,40.79926,-145.5724,2.741585,2.031385,0.4900142,0.643734,0.3158242,1.265662,0.03743425,38.67113,6.245501,0.01033368,0.7148411,1.599871,38.05768,-0.6131119
gemaps_part_hungry.csv,de1a45666c4824aa145349ff3629b822_Hungry_3_female_180831_310924.wav_features_GeMAPSv01a.csv,0.4939167,0.1252999,-54.76212,0.3100716,0.2719156,-55.57018,-1.65883,0.22,-1.626322,46.07768,-63.27159,1.331436,0.8653428,0.08406346,0.5251255,0.3764645,1.117067,0.0673768,45.27475,5.263856,0.02913017,1.318662,6.561132,44.74625,-1.529954
gemaps_part_hungry.csv,4cd3bc04b74c8a43818bdd9a4e889d32_Hungry_39_male_180807_280717.wav_features_GeMAPSv01a.csv,0.8662024,0.1138027,-113.6186,0.3986642,0.8789481,-113.8763,-0.8564565,0.3871429,-0.8510162,48.49526,-121.4657,3.897499,1.320999,0.2357186,0.9970146,1.772443,0.8161902,0.05965618,46.70255,8.527038,0.01626057,6.861227,4.6552,44.59776,-0.8072516
gemaps_part_hungry.csv,d4c135473134756483b43ea9e384690f_Hungry_77_female_180716_235465.wav_features_GeMAPSv01a.csv,1.604579,0.2191325,-78.3417,1.564237,1.540481,-77.04518,-1.178084,0.2485714,-1.207314,47.9864,-77.20608,4.280598,-2.342173,0.2509086,0.724482,2.696828,0.6163443,0.05203625,46.44919,12.8153,0.001482885,14.95135,-2.469771,43.7058,-1.273069
gemaps_part_hungry.csv,934279100a9a438f644b66268440d518_Hungry_4_female_180911_322689.wav_features_GeMAPSv01a.csv,1.146508,0.2313068,-89.72376,0.5572119,0.6926206,-88.34103,-0.9525105,0.1977778,-0.9807581,44.46261,-86.50253,2.050819,-0.6998073,0.03359159,0.7036008,1.157964,0.6228709,0.02433122,43.5732,12.98938,-0.004984071,6.111474,-10.2498,42.41179,-1.092754
